,name,instance,k,n,n_steps,FT_Mean,FT_Std,PT_Mean,PT_Std,MAE_Mean,MAE_Std,MSE_Mean,MSE_Std
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"68,89694881",0,"0,116937281","0,042064333","1,711969011","1,044363921","12,15113761","10,93476159"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"57,26870871",0,"0,103388359","0,03873205","1,683960006","1,044565081","12,09634617","11,24721485"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"57,26870871",0,"0,103388359","0,03873205","1,675336901","0,986058165","11,36770981","10,20564563"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"57,26870871",0,"0,103388359","0,03873205","1,766099197","1,084273177","13,26567142","11,99306499"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"57,26870871",0,"0,103388359","0,03873205","1,725318054","1,054407508","12,29848758","11,13191105"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=56,step=10",2,2,56,10,"57,26870871",0,"0,103388359","0,03873205","1,883359319","1,155049924","15,05161197","14,59040334"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"21,59542012",0,"0,106771158","0,03088971","0,588953138","0,376403273","1,549913069","1,446179233"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"21,59542012",0,"0,106771158","0,03088971","0,5824121","0,392714119","1,560600842","1,508837666"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"21,59542012",0,"0,106771158","0,03088971","0,603092214","0,42698266","1,755999221","1,84559038"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"21,59542012",0,"0,106771158","0,03088971","0,584154328","0,406861695","1,617198","1,663364862"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"21,59542012",0,"0,106771158","0,03088971","0,587848514","0,399954004","1,613046659","1,630681606"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"77,77899051",0,"0,116102237","0,032707789","0,598235431","0,410671822","1,710037522","1,808907396"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"77,77899051",0,"0,116102237","0,032707789","0,629150157","0,447547583","1,963390083","2,088592004"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"77,77899051",0,"0,116102237","0,032707789","0,615293697","0,450840514","1,896930309","2,102673603"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"77,77899051",0,"0,116102237","0,032707789","0,625969492","0,453902401","1,951154978","2,153367591"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"77,77899051",0,"0,116102237","0,032707789","0,60361698","0,430753891","1,793546745","1,987812346"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"59,90966463",0,"0,105482905","0,045155581","0,609086201","0,418285777","1,788224354","1,850031691"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"59,90966463",0,"0,105482905","0,045155581","0,609821131","0,423112401","1,794614933","1,777280538"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"59,90966463",0,"0,105482905","0,045155581","0,624954504","0,454901434","1,930155444","2,125045679"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"59,90966463",0,"0,105482905","0,045155581","0,665169892","0,496756801","2,279634821","2,516406225"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",0,2,84,10,"59,90966463",0,"0,105482905","0,045155581","0,6355266","0,454383761","1,972878449","2,26337663"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"21,84079814",0,"0,102516776","0,033204889","0,373925947","0,234051277","0,513986258","0,528989375"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"21,84079814",0,"0,102516776","0,033204889","0,358774079","0,227910275","0,473633681","0,511213856"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"21,84079814",0,"0,102516776","0,033204889","0,363953004","0,240682744","0,505854167","0,564365289"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"21,84079814",0,"0,102516776","0,033204889","0,351361527","0,248485404","0,494964578","0,591226972"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"21,84079814",0,"0,102516776","0,033204889","0,360184366","0,241505574","0,495662709","0,565654878"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"78,02833867",0,"0,142060989","0,060351357","0,358064288","0,263050657","0,514530869","0,654951709"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"78,02833867",0,"0,142060989","0,060351357","0,374119942","0,248247844","0,52975945","0,575170493"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"78,02833867",0,"0,142060989","0,060351357","0,394176813","0,274509191","0,606430508","0,739779649"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"78,02833867",0,"0,142060989","0,060351357","0,374896318","0,286043843","0,589308643","0,738913273"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"78,02833867",0,"0,142060989","0,060351357","0,385995396","0,302478369","0,619886256","0,812664643"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"59,94740176",0,"0,105666817","0,037805757","0,370475095","0,281292374","0,581755316","0,751641848"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"59,94740176",0,"0,105666817","0,037805757","0,38975479","0,297960177","0,640766165","0,848979958"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"59,94740176",0,"0,105666817","0,037805757","0,37501889","0,257703809","0,568287382","0,625314006"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"59,94740176",0,"0,105666817","0,037805757","0,374671908","0,328040821","0,663761088","0,979423632"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",1,2,84,10,"59,94740176",0,"0,105666817","0,037805757","0,385932789","0,271129363","0,601330741","0,73150814"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"27,47852635",0,"0,100827001","0,014887618","1,551796779","0,912421124","9,538319765","8,220719446"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"27,47852635",0,"0,100827001","0,014887618","1,573424576","0,92569296","9,810890473","8,291092926"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"27,47852635",0,"0,100827001","0,014887618","1,581765936","0,930734972","10,06061403","9,052435367"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"27,47852635",0,"0,100827001","0,014887618","1,567926188","0,927892943","9,708726443","8,518812046"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"27,47852635",0,"0,100827001","0,014887618","1,587409959","0,937884699","9,938761012","8,542590798"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"79,35074544",0,"0,116502402","0,033860594","1,684785701","1,06182254","11,8397308","10,81650556"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"79,35074544",0,"0,116502402","0,033860594","1,700009479","1,108342494","12,27244496","11,64920704"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"79,35074544",0,"0,116502402","0,033860594","1,731668752","1,140743675","12,75240312","12,54826672"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"79,35074544",0,"0,116502402","0,033860594","1,761267847","1,128735773","12,79940753","12,02269846"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"79,35074544",0,"0,116502402","0,033860594","1,759301808","1,133488128","13,10025436","12,64603825"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"60,05038142",0,"0,114339618","0,054848039","1,74355923","1,085972548","12,4012332","11,74046914"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"60,05038142",0,"0,114339618","0,054848039","1,754742977","1,131488891","13,27177227","13,45662426"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"60,05038142",0,"0,114339618","0,054848039","1,761629286","1,124079886","13,0786885","12,95778351"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"60,05038142",0,"0,114339618","0,054848039","1,817995524","1,212183307","14,05481345","15,51928625"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=84,step=10",2,2,84,10,"60,05038142",0,"0,114339618","0,054848039","1,759898424","1,142249039","13,14797481","12,71693616"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"20,19719982",0,"0,099554316","0,014638072","0,573238523","0,36304644","1,454718712","1,288230251"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"20,19719982",0,"0,099554316","0,014638072","0,583895758","0,389595198","1,589919943","1,493820962"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"20,19719982",0,"0,099554316","0,014638072","0,511154142","0,330167683","1,274516163","1,217496978"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"20,19719982",0,"0,099554316","0,014638072","0,52511158","0,340567942","1,311059365","1,235232747"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"20,19719982",0,"0,099554316","0,014638072","0,515673513","0,33692391","1,2885851","1,224605656"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"52,54585314",0,"0,130929125","0,060203335","0,588908649","0,375607755","1,611459909","1,468147436"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"52,54585314",0,"0,130929125","0,060203335","0,59312632","0,391212371","1,70811841","1,617236958"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"52,54585314",0,"0,130929125","0,060203335","0,567129886","0,368678457","1,596336939","1,497637767"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"52,54585314",0,"0,130929125","0,060203335","0,578239804","0,379961724","1,599007288","1,506396262"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"52,54585314",0,"0,130929125","0,060203335","0,571910971","0,385512641","1,649315489","1,575841635"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"48,99976063",0,"0,105025029","0,036955202","0,611481196","0,40482448","1,703803566","1,58052309"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"48,99976063",0,"0,105025029","0,036955202","0,588187512","0,398946624","1,637117274","1,617187074"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"48,99976063",0,"0,105025029","0,036955202","0,543394009","0,369858113","1,46783616","1,477036722"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"48,99976063",0,"0,105025029","0,036955202","0,586407191","0,403781065","1,632129527","1,572851977"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",0,4,10,10,"48,99976063",0,"0,105025029","0,036955202","0,541869247","0,358762544","1,419169038","1,366490735"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"20,16742635",0,"0,101689488","0,015166926","0,393321882","0,267448744","0,601185888","0,699106632"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"20,16742635",0,"0,101689488","0,015166926","0,397392532","0,263445666","0,61025833","0,690813748"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"20,16742635",0,"0,101689488","0,015166926","0,37131547","0,229887824","0,506898679","0,498224344"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"20,16742635",0,"0,101689488","0,015166926","0,358623428","0,234817251","0,481265976","0,484777439"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"20,16742635",0,"0,101689488","0,015166926","0,351979598","0,232894098","0,467092008","0,493651121"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"52,15476727",0,"0,107855983","0,061345787","0,413592287","0,273872895","0,654983867","0,721423954"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"52,15476727",0,"0,107855983","0,061345787","0,393249532","0,267399906","0,58542796","0,637311599"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"52,15476727",0,"0,107855983","0,061345787","0,403689846","0,28773895","0,651278493","0,773725175"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"52,15476727",0,"0,107855983","0,061345787","0,375482506","0,286500222","0,584503114","0,720599614"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"52,15476727",0,"0,107855983","0,061345787","0,387376832","0,268099363","0,584301587","0,651669906"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"49,45711613",0,"0,104049564","0,035952559","0,374220202","0,259053593","0,545715857","0,583375861"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"49,45711613",0,"0,104049564","0,035952559","0,380402308","0,267229074","0,578213971","0,619026149"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"49,45711613",0,"0,104049564","0,035952559","0,388914237","0,283964113","0,600788704","0,7073077"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"49,45711613",0,"0,104049564","0,035952559","0,358023545","0,266266554","0,534118621","0,584363452"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",1,4,10,10,"49,45711613",0,"0,104049564","0,035952559","0,350551811","0,302147136","0,587515443","0,712599603"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"20,05195045",0,"0,09934919","0,014694931","1,597491776","0,922198589","9,956075328","8,094456299"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"20,05195045",0,"0,09934919","0,014694931","1,618943602","0,925083031","10,19790574","8,198392449"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"20,05195045",0,"0,09934919","0,014694931","1,505377031","0,857621917","9,025897162","7,417402453"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"20,05195045",0,"0,09934919","0,014694931","1,520330157","0,90661284","9,548454249","8,352465113"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"20,05195045",0,"0,09934919","0,014694931","1,516727516","0,85149455","8,973230703","7,184755468"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"53,1240232",0,"0,105715177","0,035058238","1,65592917","1,039541545","11,42590574","10,6794057"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"53,1240232",0,"0,105715177","0,035058238","1,684183964","1,017954538","11,47255978","9,958529631"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"53,1240232",0,"0,105715177","0,035058238","1,661851572","1,010824069","11,40743809","10,15276922"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"53,1240232",0,"0,105715177","0,035058238","1,654799377","1,030954486","11,52428492","11,373151"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"53,1240232",0,"0,105715177","0,035058238","1,643398374","1,038919356","11,42523062","10,88836831"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"51,84772468",0,"0,104970804","0,038397976","1,695420367","1,002771275","11,39724004","9,49725085"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"51,84772468",0,"0,104970804","0,038397976","1,703460686","1,037091901","11,58312424","10,08634168"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"51,84772468",0,"0,104970804","0,038397976","1,627267161","0,948346915","10,72073137","8,92540422"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"51,84772468",0,"0,104970804","0,038397976","1,651446035","0,9514149","10,78160567","8,612836483"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=10,step=10",2,4,10,10,"51,84772468",0,"0,104970804","0,038397976","1,625790623","0,968036509","10,77508723","9,263635849"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"20,76857948",0,"0,100037174","0,015245904","0,554858017","0,356490109","1,416668593","1,328385515"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"20,76857948",0,"0,100037174","0,015245904","0,555324092","0,345666215","1,375832642","1,211465676"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"20,76857948",0,"0,100037174","0,015245904","0,550123112","0,35589409","1,401350964","1,277398569"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"20,76857948",0,"0,100037174","0,015245904","0,556413926","0,356711014","1,430902676","1,284268585"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"20,76857948",0,"0,100037174","0,015245904","0,556523621","0,359696327","1,416299709","1,267052623"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"58,08426046",0,"0,136973555","0,068813311","0,586969753","0,40858757","1,726666107","1,756498381"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"58,08426046",0,"0,136973555","0,068813311","0,608104436","0,42368171","1,82019688","1,895423718"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"58,08426046",0,"0,136973555","0,068813311","0,609326324","0,433313544","1,864729805","1,979934291"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"58,08426046",0,"0,136973555","0,068813311","0,589356763","0,403658151","1,722956497","1,749748084"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"58,08426046",0,"0,136973555","0,068813311","0,60568238","0,428739624","1,853235664","2,011598715"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"51,74153376",0,"0,105852506","0,039587751","0,589538104","0,409833791","1,714444031","1,703631391"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"51,74153376",0,"0,105852506","0,039587751","0,58942037","0,40651829","1,734415279","1,742317983"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"51,74153376",0,"0,105852506","0,039587751","0,650711996","0,497868157","2,291615539","2,650055574"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"51,74153376",0,"0,105852506","0,039587751","0,631842976","0,458062829","2,07432162","2,238229232"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",0,4,28,10,"51,74153376",0,"0,105852506","0,039587751","0,598626706","0,430577388","1,883419994","1,980739229"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"20,80321717",0,"0,103286459","0,071855747","0,333704924","0,252165211","0,461216995","0,475285765"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"20,80321717",0,"0,103286459","0,071855747","0,356078434","0,237109004","0,481215535","0,475544384"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"20,80321717",0,"0,103286459","0,071855747","0,353783081","0,242555956","0,492645928","0,488577186"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"20,80321717",0,"0,103286459","0,071855747","0,346402425","0,254404816","0,49917146","0,564690887"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"20,80321717",0,"0,103286459","0,071855747","0,353776003","0,256757908","0,51403416","0,602472142"
5,"LSTM_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"73,58575964",0,"0,107127272","0,034246951","0,377598775","0,276269744","0,583896575","0,669828551"
6,"LSTM_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"73,58575964",0,"0,107127272","0,034246951","0,367742696","0,260716139","0,545336562","0,590738307"
7,"LSTM_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"73,58575964",0,"0,107127272","0,034246951","0,35057478","0,273618901","0,518666571","0,601182749"
8,"LSTM_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"73,58575964",0,"0,107127272","0,034246951","0,379964732","0,272649274","0,579116575","0,633877435"
9,"LSTM_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"73,58575964",0,"0,107127272","0,034246951","0,404321757","0,302350259","0,679663014","0,889897298"
10,"CNN_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"51,93691087",0,"0,135577981","0,070129293","0,314833688","0,296143145","0,511195077","0,659196149"
11,"CNN_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"51,93691087",0,"0,135577981","0,070129293","0,285914187","0,278373335","0,435434144","0,553982533"
12,"CNN_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"51,93691087",0,"0,135577981","0,070129293","0,364098364","0,334416997","0,654756019","0,842918337"
13,"CNN_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"51,93691087",0,"0,135577981","0,070129293","0,328069008","0,293403352","0,526107072","0,628293263"
14,"CNN_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",1,4,28,10,"51,93691087",0,"0,135577981","0,070129293","0,355378171","0,31244056","0,610807761","0,772155616"
0,"MLP_base[y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"19,98551464",0,"0,106304626","0,063987933","1,485446247","0,883174262","8,811075828","8,0719642"
1,"MLP_qACId1[qACId(1),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"19,98551464",0,"0,106304626","0,063987933","1,53738845","0,889377649","9,357515121","7,565275223"
2,"MLP_qACId4[qACId(4),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"19,98551464",0,"0,106304626","0,063987933","1,524484304","0,893411965","9,4484831","8,705176788"
3,"MLP_qACId6[qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"19,98551464",0,"0,106304626","0,063987933","1,521523915","0,891132977","9,295950411","7,749289868"
4,"MLP_qACId[1,4,6][qACId(1),qACId(4),qACId(6),y,Day%,Declination,Elevation,SolarDay%]*n=28,step=10",2,4,28,10,"19,98551464",0,"0,106304626","0,063987933","1,486130364","0,932703351","9,29540935","9,22215292"
